CHG: 2, VM: 19325, VB: 19318, I_m: -6019, mAh: -96, CV: 19195, Max diff: 16588, Temp: 45554, CHG Reg: -1340264, J_Reg: 497692, Joule: 6635, 
CHG: 2, VM: 19338, VB: 19343, I_m: -5999, mAh: -98, CV: 19195, Max diff: 17342, Temp: 45585, CHG Reg: -1363899, J_Reg: 506615, Joule: 6754, 
CHG: 2, VM: 19348, VB: 19343, I_m: -5985, mAh: -100, CV: 19211, Max diff: 17342, Temp: 45617, CHG Reg: -1387608, J_Reg: 515544, Joule: 6873, 
CHG: 2, VM: 19361, VB: 19364, I_m: -5984, mAh: -102, CV: 19227, Max diff: 17342, Temp: 45656, CHG Reg: -1411244, J_Reg: 524506, Joule: 6993, 
CHG: 2, VM: 19371, VB: 19386, I_m: -5967, mAh: -103, CV: 19243, Max diff: 16965, Temp: 45679, CHG Reg: -1434950, J_Reg: 533444, Joule: 7112, 
CHG: 2, VM: 19383, VB: 19386, I_m: -5995, mAh: -105, CV: 19243, Max diff: 16965, Temp: 45695, CHG Reg: -1458587, J_Reg: 542417, Joule: 7232, 
CHG: 2, VM: 19393, VB: 19407, I_m: -6003, mAh: -107, CV: 19260, Max diff: 17342, Temp: 45718, CHG Reg: -1482220, J_Reg: 551366, Joule: 7351, 
CHG: 2, VM: 19402, VB: 19407, I_m: -5997, mAh: -108, CV: 19268, Max diff: 17342, Temp: 45750, CHG Reg: -1505931, J_Reg: 560322, Joule: 7470, 
CHG: 2, VM: 19416, VB: 19430, I_m: -6018, mAh: -110, CV: 19276, Max diff: 18850, Temp: 45781, CHG Reg: -1529567, J_Reg: 569309, Joule: 7590, 
CHG: 2, VM: 19425, VB: 19430, I_m: -6030, mAh: -112, CV: 19292, Max diff: 18850, Temp: 45812, CHG Reg: -1553277, J_Reg: 578274, Joule: 7710, 
CHG: 2, VM: 19437, VB: 19451, I_m: -5997, mAh: -114, CV: 19300, Max diff: 16588, Temp: 45835, CHG Reg: -1576913, J_Reg: 587272, Joule: 7830, 
CHG: 2, VM: 19447, VB: 19451, I_m: -6003, mAh: -115, CV: 19308, Max diff: 16588, Temp: 45867, CHG Reg: -1600549, J_Reg: 596247, Joule: 7949, 
CHG: 2, VM: 19461, VB: 19472, I_m: -5994, mAh: -117, CV: 19324, Max diff: 18096, Temp: 45890, CHG Reg: -1624258, J_Reg: 605227, Joule: 8069, 
CHG: 2, VM: 19471, VB: 19472, I_m: -6007, mAh: -119, CV: 19332, Max diff: 18096, Temp: 45929, CHG Reg: -1647896, J_Reg: 614239, Joule: 8189, 
CHG: 2, VM: 19478, VB: 19490, I_m: -6008, mAh: -120, CV: 19332, Max diff: 17342, Temp: 45937, CHG Reg: -1671533, J_Reg: 623229, Joule: 8309, 
CHG: 2, VM: 19490, VB: 19490, I_m: -5995, mAh: -122, CV: 19356, Max diff: 17342, Temp: 45968, CHG Reg: -1695242, J_Reg: 632251, Joule: 8430, 
CHG: 2, VM: 19499, VB: 19511, I_m: -6013, mAh: -124, CV: 19356, Max diff: 17719, Temp: 45992, CHG Reg: -1718877, J_Reg: 641249, Joule: 8549, 
CHG: 2, VM: 19507, VB: 19511, I_m: -6003, mAh: -126, CV: 19340, Max diff: 17719, Temp: 46007, CHG Reg: -1742587, J_Reg: 650253, Joule: 8670, 
CHG: 2, VM: 19519, VB: 19533, I_m: -5996, mAh: -127, CV: 19380, Max diff: 17342, Temp: 46054, CHG Reg: -1766223, J_Reg: 659289, Joule: 8790, 
CHG: 2, VM: 19526, VB: 19533, I_m: -5992, mAh: -129, CV: 19389, Max diff: 17342, Temp: 46093, CHG Reg: -1789859, J_Reg: 668301, Joule: 8910, 
CHG: 2, VM: 19539, VB: 19549, I_m: -6030, mAh: -131, CV: 19397, Max diff: 18096, Temp: 46070, CHG Reg: -1813568, J_Reg: 677318, Joule: 9030, 
CHG: 2, VM: 19549, VB: 19549, I_m: -5998, mAh: -132, CV: 19413, Max diff: 18096, Temp: 46125, CHG Reg: -1837204, J_Reg: 686367, Joule: 9151, 
CHG: 2, VM: 19558, VB: 19564, I_m: -5988, mAh: -134, CV: 19421, Max diff: 19604, Temp: 46125, CHG Reg: -1860911, J_Reg: 695392, Joule: 9271, 
CHG: 2, VM: 19569, VB: 19564, I_m: -6015, mAh: -136, CV: 19429, Max diff: 19604, Temp: 46148, CHG Reg: -1884549, J_Reg: 704451, Joule: 9392, 
CHG: 2, VM: 19576, VB: 19587, I_m: -6023, mAh: -138, CV: 19445, Max diff: 18850, Temp: 46187, CHG Reg: -1908184, J_Reg: 713485, Joule: 9513, 
CHG: 2, VM: 19586, VB: 19587, I_m: -5988, mAh: -139, CV: 19453, Max diff: 18850, Temp: 46210, CHG Reg: -1931894, J_Reg: 722525, Joule: 9633, 
CHG: 2, VM: 19594, VB: 19608, I_m: -5991, mAh: -141, CV: 19461, Max diff: 17719, Temp: 46257, CHG Reg: -1955530, J_Reg: 731596, Joule: 9754, 
CHG: 2, VM: 19605, VB: 19608, I_m: -6017, mAh: -143, CV: 19461, Max diff: 17719, Temp: 46281, CHG Reg: -1979241, J_Reg: 740644, Joule: 9875, 
CHG: 2, VM: 19612, VB: 19625, I_m: -6000, mAh: -144, CV: 19477, Max diff: 17719, Temp: 46257, CHG Reg: -2002877, J_Reg: 749723, Joule: 9996, 
CHG: 2, VM: 19623, VB: 19625, I_m: -6002, mAh: -146, CV: 19485, Max diff: 17719, Temp: 46359, CHG Reg: -2026513, J_Reg: 758779, Joule: 10117, 
